t_sec,hands.Left.Index.DIP_deg,hands.Left.Index.PIP_deg,hands.Left.Middle.DIP_deg,hands.Left.Middle.PIP_deg,hands.Left.Pinky.DIP_deg,hands.Left.Pinky.PIP_deg,hands.Left.Ring.DIP_deg,hands.Left.Ring.PIP_deg,hands.Left.Thumb.IP_deg,hands.Left.Thumb.MCP_deg,hands.Left.mid_extended,hands.Left.mid_ring_angle3d_deg,hands.Left.r_idx_mid,hands.Left.r_ring_pky,hands.Left.ring_extended,hands.Left.v_active,hands.Right.Index.DIP_deg,hands.Right.Index.PIP_deg,hands.Right.Middle.DIP_deg,hands.Right.Middle.PIP_deg,hands.Right.Pinky.DIP_deg,hands.Right.Pinky.PIP_deg,hands.Right.Ring.DIP_deg,hands.Right.Ring.PIP_deg,hands.Right.Thumb.IP_deg,hands.Right.Thumb.MCP_deg,hands.Right.mid_extended,hands.Right.mid_ring_angle3d_deg,hands.Right.r_idx_mid,hands.Right.r_ring_pky,hands.Right.ring_extended,hands.Right.v_active,pose.left_elbow_deg,pose.left_shoulder_raise,pose.right_elbow_deg,pose.right_shoulder_raise
0.0004551410675048828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.06679415702819824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.1316661834716797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.19573211669921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.2629880905151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.3291151523590088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.3957040309906006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.4618113040924072,,,,,,,,,,,,,,,,,160.877114861205,97.8441755632246,109.72084455861939,145.82363318087474,107.56539891834495,138.658613539013,107.39592921670994,168.45316864983823,152.327944691572,141.43369495108135,0.0,8.749585734147248,0.3074246048927307,0.2767948806285858,0.0,0.0,0.0,0.0,0.0,0.0
0.5414571762084961,,,,,,,,,,,,,,,,,178.94612282149438,151.6012485888697,105.08384288423545,167.87790251052382,142.29849154834037,143.7361624030613,137.57806077732803,157.50191451451974,146.24558496311218,165.23458776500254,0.0,9.018311365922465,0.46653565764427185,0.417501300573349,0.0,0.0,0.0,0.0,0.0,0.0
0.6042699813842773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.6724331378936768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.7258021831512451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.7934510707855225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.8586132526397705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.9249529838562012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0.9963960647583008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0614712238311768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.1280722618103027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
1.1960530281066895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
1.2623059749603271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
1.3282432556152344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
1.3929471969604492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
1.4608690738677979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
1.526353120803833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.5958051681518555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.6614351272583008,,,,,,,,,,,,,,,,,141.7902328166705,131.5172717804949,155.85958433835663,118.98081341964041,129.07855349346485,131.6039254434752,158.95879013273355,134.50838392547098,147.9844392131225,147.45273878082773,0.0,8.324824732398344,0.3954797685146332,0.2964910864830017,0.0,0.0,42.50044044643522,0.0,0.0,0.0
1.7410991191864014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.20404195879368,0.0,0.0,0.0
1.8143742084503174,143.03862505955115,90.38416518743618,95.25586128353184,92.250461917805,121.85947660962546,96.50709219430836,114.28783278278422,88.7348645210314,150.75167068463634,157.95978747714653,0.0,11.200993844125875,0.28313714265823364,0.2335171103477478,0.0,0.0,,,,,,,,,,,,,,,,,45.66295537538694,0.0,0.0,0.0
1.8690390586853027,118.47507965964347,95.00030305887037,91.82967873272983,85.37775010788732,96.56620285417715,102.19088165915193,110.93966698251197,79.93530209521211,140.7171257658062,140.80878091253018,0.0,22.75112944952802,0.2568804919719696,0.3000679314136505,0.0,0.0,,,,,,,,,,,,,,,,,58.21360968128511,0.0,0.0,0.0
1.937798261642456,119.74123069452799,97.5248777939518,89.40159240574789,93.36448060470276,92.12517469204349,116.62124549602181,111.85555834636205,93.17378144090654,129.9199592281758,150.41471455274498,0.0,16.82119597681803,0.26777127385139465,0.24510736763477325,0.0,0.0,,,,,,,,,,,,,,,,,88.97247049365214,0.0,0.0,0.0
2.0043811798095703,115.4020797565143,98.36613084043513,89.97138150285261,93.72288482068323,105.71875750326171,105.65701081993457,116.93216107498245,86.13372840076273,134.4087191958349,141.33504402093894,0.0,9.874362202354083,0.2575148344039917,0.22651642560958862,0.0,0.0,,,,,,,,,,,,,,,,,102.28795693125524,0.0,0.0,0.0
2.0692379474639893,145.384037758884,102.5112799198868,97.91906053068459,99.17592990358897,112.8758063465064,102.46885329390895,116.92992214538613,95.97983310728443,131.70173652902244,142.159759030623,0.0,9.896204349640918,0.251504123210907,0.203876793384552,0.0,0.0,,,,,,,,,,,,,,,,,95.61876354669457,0.0,0.0,0.0
2.1357972621917725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.27627555790058,0.0,0.0,0.0
2.2042012214660645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.41029305464168,0.0,0.0,0.0
2.2592742443084717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.3284640312194824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.3945960998535156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.458456039428711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
2.5281121730804443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
2.595311164855957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
2.661484956741333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
2.7281389236450195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
2.796041250228882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
2.8617169857025146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
2.9278321266174316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.9941999912261963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0626091957092285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.1285769939422607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.1943790912628174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.2609472274780273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.3284220695495605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.728260929689732,0.0
3.395390272140503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,65.94299911905856,0.0
3.4606850147247314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,68.23347590278803,0.0
3.5277791023254395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.5956993103027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
3.661534309387207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
3.72737717628479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
3.794079303741455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
3.861823320388794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
3.92814302444458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
