t_sec,hands.Left.Index.DIP_deg,hands.Left.Index.PIP_deg,hands.Left.Middle.DIP_deg,hands.Left.Middle.PIP_deg,hands.Left.Pinky.DIP_deg,hands.Left.Pinky.PIP_deg,hands.Left.Ring.DIP_deg,hands.Left.Ring.PIP_deg,hands.Left.Thumb.IP_deg,hands.Left.Thumb.MCP_deg,hands.Left.mid_extended,hands.Left.mid_ring_angle3d_deg,hands.Left.r_idx_mid,hands.Left.r_ring_pky,hands.Left.ring_extended,hands.Left.v_active,hands.Right.Index.DIP_deg,hands.Right.Index.PIP_deg,hands.Right.Middle.DIP_deg,hands.Right.Middle.PIP_deg,hands.Right.Pinky.DIP_deg,hands.Right.Pinky.PIP_deg,hands.Right.Ring.DIP_deg,hands.Right.Ring.PIP_deg,hands.Right.Thumb.IP_deg,hands.Right.Thumb.MCP_deg,hands.Right.mid_extended,hands.Right.mid_ring_angle3d_deg,hands.Right.r_idx_mid,hands.Right.r_ring_pky,hands.Right.ring_extended,hands.Right.v_active,pose.left_elbow_deg,pose.left_shoulder_raise,pose.right_elbow_deg,pose.right_shoulder_raise
0.0002949237823486328,119.48468490577947,141.25789330456143,116.9183566461997,112.90849156565854,114.47081582305857,132.7462482810574,133.83527266002818,138.65210477425063,173.83000329346075,169.93723402305338,0.0,4.522380150971858,0.37211158871650696,0.25988808274269104,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0
0.05550980567932129,135.92369281913253,132.81976809957885,126.36311730159636,125.94556778153796,134.11393398729473,118.33575862164845,133.59051223048854,142.28918900577543,169.68799692471782,170.11345759272382,0.0,4.04409052043897,0.38370558619499207,0.27331721782684326,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0
0.12014484405517578,125.16789477638333,134.54426278855178,123.86027884759031,122.52999940379514,126.89273267410367,120.53650803413586,132.83425901523034,141.77786150926187,171.58004459316854,171.2093132709567,0.0,3.755671223822712,0.3438267111778259,0.26954084634780884,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0
0.18720579147338867,138.5839863304773,129.2016872897744,121.61494211431818,122.21102097493655,125.20926822200514,121.15778396248633,130.42402052523113,139.86555738694813,169.08771823106522,174.57050040853477,0.0,3.4733328960521797,0.350874125957489,0.27607396245002747,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0
0.25267887115478516,136.1552697496914,129.53346883736972,124.42391220918454,120.30147568957877,126.93352773350148,112.98597668911592,126.42885785247776,141.9668209360998,170.49674008618572,171.9728990124836,0.0,1.066245024003968,0.3799510598182678,0.28020599484443665,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0
0.31992173194885254,142.06943825118879,120.01292734517709,138.25325307291757,115.81696380915781,132.31783308621215,114.62728370309313,133.9070564473293,135.7602472158502,169.98704024168194,172.75521618352963,0.0,2.6850380654681008,0.3733692467212677,0.27147376537323,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0
0.397122859954834,128.41569167014353,125.30558987119225,127.2865795579282,119.94542043928757,124.00931795318687,118.46949886704154,132.62809202054277,141.7348781212295,167.82645730151663,173.17590658920622,0.0,0.957974975539355,0.34483441710472107,0.2737433612346649,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0
0.4404897689819336,127.2824976021685,127.5434292135583,115.64380494790248,119.3075187638351,116.66237783082883,120.35452120073352,126.77244770377551,135.22038604634335,170.1143725818928,175.57884469610198,0.0,2.267794585690054,0.35787224769592285,0.27377331256866455,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0
0.48409080505371094,115.39153989154293,136.71907642644987,92.85677206191274,121.36510084875735,103.04275263955854,122.92098199220558,108.72264395422114,138.98592825064736,166.29019180755773,174.35072845670715,0.0,2.4573430195549193,0.3694048523902893,0.2676061987876892,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0
0.5531408786773682,115.27413433145944,140.06086596955444,98.80130396878384,124.46865407086466,111.51179288460727,125.81281288687585,118.47327893312186,143.58604025522408,167.16428160601495,173.62757030255403,0.0,1.6967365370996172,0.37613004446029663,0.27281269431114197,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0
