t_sec,hands.Left.Index.DIP_deg,hands.Left.Index.PIP_deg,hands.Left.Middle.DIP_deg,hands.Left.Middle.PIP_deg,hands.Left.Pinky.DIP_deg,hands.Left.Pinky.PIP_deg,hands.Left.Ring.DIP_deg,hands.Left.Ring.PIP_deg,hands.Left.Thumb.IP_deg,hands.Left.Thumb.MCP_deg,hands.Left.mid_extended,hands.Left.mid_ring_angle3d_deg,hands.Left.r_idx_mid,hands.Left.r_ring_pky,hands.Left.ring_extended,hands.Left.v_active,hands.Right.Index.DIP_deg,hands.Right.Index.PIP_deg,hands.Right.Middle.DIP_deg,hands.Right.Middle.PIP_deg,hands.Right.Pinky.DIP_deg,hands.Right.Pinky.PIP_deg,hands.Right.Ring.DIP_deg,hands.Right.Ring.PIP_deg,hands.Right.Thumb.IP_deg,hands.Right.Thumb.MCP_deg,hands.Right.mid_extended,hands.Right.mid_ring_angle3d_deg,hands.Right.r_idx_mid,hands.Right.r_ring_pky,hands.Right.ring_extended,hands.Right.v_active,pose.left_elbow_deg,pose.left_shoulder_raise,pose.right_elbow_deg,pose.right_shoulder_raise
6.198883056640625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.93075387482625,0.0,142.71292197824738,0.0
0.27186107635498047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.2430012214946,0.0,168.6778705164263,0.0
0.3263869285583496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.35613299746112,0.0,168.6281239593522,0.0
0.3940248489379883,138.57876732787034,143.16783408842744,154.30198601111576,132.8280655025687,156.05408378066923,151.82350103802804,158.60015414554488,143.81077704252624,167.98205045558203,169.1461784843423,0.0,5.973893016548843,1.0994048118591309,2.6466262340545654,0.0,0.0,,,,,,,,,,,,,,,,,174.60743994053,0.0,153.335198981241,0.0
0.4728569984436035,135.7700185986194,135.5125826277254,155.03882814380282,128.98192313598184,142.91383422259688,159.83798165301116,158.49423741496975,137.9437346854557,170.96466723101017,165.7109651868471,0.0,4.804240258711802,0.6273696422576904,0.6499324440956116,0.0,0.0,,,,,,,,,,,,,,,,,137.95495708798282,0.0,173.4912079512841,0.0
0.537513017654419,156.47639064181647,139.64400911620447,163.76221139547232,139.55981400771446,141.12546182225898,148.92105875496588,156.35371946324446,148.47679667443887,176.23266808875303,171.80870538533475,0.0,2.6460446619889364,0.4761003851890564,0.9513517022132874,0.0,0.0,,,,,,,,,,,,,,,,,169.6935691470388,0.0,162.92223394217785,0.0
0.6143150329589844,161.25550081210025,147.24422302099677,164.83409628929348,139.68035523108372,152.27142646276795,144.66429238272573,154.23281442905363,147.55801658573043,170.30452074783025,162.98796776522545,0.0,2.7892347123885903,0.27344420552253723,0.7710778713226318,0.0,0.0,,,,,,,,,,,,,,,,,168.49870793114064,0.0,163.20314334991875,0.0
0.6714091300964355,160.68871550389446,144.43297722447187,167.29099714886027,139.78842500233642,140.52385341152922,143.69116415278378,155.56987231943572,151.0088575906758,174.1284402805556,164.28702673591124,0.0,7.185015483647268,0.5035214424133301,0.8355667591094971,1.0,0.0,,,,,,,,,,,,,,,,,148.49538447077768,0.0,170.71216933549323,0.0
0.7379209995269775,152.7933542580409,145.15735371516473,156.4616437461285,139.22630898520714,140.95324235140671,144.11708229596258,154.96554542619828,142.28044661982548,170.63615369235748,160.109413182346,0.0,3.1234288590463257,0.3072674572467804,0.7727547287940979,0.0,0.0,,,,,,,,,,,,,,,,,165.9622460842391,0.0,141.14030281158327,0.0
0.8049988746643066,145.7396629438425,135.30406243039408,160.86403612252843,131.27296927144573,145.75063857321612,146.60713552998425,157.88845682732023,151.58727125694872,169.84361288968555,173.8621472767876,0.0,7.102714551050872,0.5585562586784363,0.9424260854721069,1.0,0.0,,,,,,,,,,,,,,,,,157.72761652542144,0.0,129.63439398847729,0.0
